regions,Finess,typeEtab,ScoreAgrege,ClasseScoreAgrege,Chirurgie,RaisonSociale,CPA,Ambulatoire,Autodialyse exclusif,liso,liso_classe,bmr_classe,bmr,icalin2,icalin2_classe,icatb,icatb_classe,icsha2,icsha2_classe,sarm,sarm_classe,sarm_evolution,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_Raison Sociale,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_field_3,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_Num,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_TypeRue,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_NomRue,CodePostal,lat,long,Adresse des hopitaux et clinique en 2011_Adresse des établissement de santé (Sans Geolocalisation érroné)_field_13
Languedoc-Roussillon,110780194,07-SSR-SLD,79.42,A,Non,CLINIQUE SOINS DE SUITE CHRISTINA,0,0,0,0,NC,B,76,64,B,87.5,A,130,A,0,NC,NC,CLINIQUE SOINS DE SUITE CHRISTINA,CLINIQUE SOINS DE SUITE CHRISTINA,,AV,RHIN ET DANUBE,11230 CHALABRE,2.009584700000005,42.9861639,
Languedoc-Roussillon,110780202,07-SSR-SLD,67.47,B,Non,MAISON DE REPOS CHATEAU DE LA VERNEDE,0,0,0,0,NC,C,62,72.5,A,78.75,A,50.2,C,0.24,C,0,KORIAN LA VERNEDE,KORIAN LA VERNEDE,,RTE,DE VILLALIER,11600 CONQUES SUR ORBIEL,2.433770299999992,43.233628,
Languedoc-Roussillon,110780210,05-CL SUP 100 LP,63.56,C,Oui,CLINIQUE LES GENETS,0,0,0,59,E,D,56,85.5,A,57.5,C,38.4,D,0,NC,NC,,,,,,,,,
Languedoc-Roussillon,110780228,05-CL SUP 100 LP,66.63,C,Oui,POLYCLINIQUE LE LANGUEDOC,0,0,0,59,E,D,56,72.5,C,67.5,B,66.5,B,0.45,C,0,POLYCLINIQUE LE LANGUEDOC,POLYCLINIQUE LE LANGUEDOC,12,AV,DE LA COTE DES ROSES,11108 NARBONNE CEDEX,3.0253659999999627,43.183587,
Languedoc-Roussillon,110780483,05-CL SUP 100 LP,91.08,A,Oui,POLYCLINIQUE MONTREAL,0,0,0,84,B,A,100,96.5,A,95,A,78.5,B,0,NC,NC,POLYCLINIQUE MONTREAL,POLYCLINIQUE MONTREAL,,RTE,DE BRAM,11890 CARCASSONNE CEDEX 9,2.3199779000000262,43.2157846,
Languedoc-Roussillon,110780707,04-HOPITAL LOCAL,67.65,B,Non,CH LIMOUX-QUILLAN SITE DE LIMOUX,0,0,0,0,NC,B,62,75,A,81.25,A,44.1,C,0.21,C,0,,,,,,,,,
Languedoc-Roussillon,110780772,02-CH INF 300 LP,73.89,B,Non,CENTRE HOSPITALIER LEZIGNAN,0,0,0,0,NC,D,62,55,E,90,A,96.8,A,0.13,A,0,,,,,,,,,
Languedoc-Roussillon,110781010,07-SSR-SLD,62.84,B,Non,CENTRE HOSPITALIER FRANCIS VALS,0,0,0,0,NC,D,46,68.5,B,67.5,B,56.9,C,0,NC,NC,,,,,,,,,
Languedoc-Roussillon,110786324,03-ETAB. PSY,78.31,A,Non,ASSOCIATION AUDOISE SOCIALE ET MEDICALE,0,0,0,0,NC,A,92,86.5,A,71.25,A,64.1,B,0,NC,NC,,,,,,,,,
Languedoc-Roussillon,300002128,03-ETAB. PSY,82.23,A,Non,CHATEAU DE COULORGUES,0,0,0,0,NC,A,84,68.5,A,87.5,A,104.7,A,0,NC,NC,CHATEAU DE COULORGUES,UNITE DE SOINS EN READAPTATION DE PSYCHIATRIE,64,CHE,DE LA PASSERELLE,30200 BAGNOLS SUR CEZE,4.628577800000016,44.16199760000001,
Languedoc-Roussillon,300002169,07-SSR-SLD,44.69,C,Non,CENTRE DE CONVALESCENCE LES CADIERES,0,0,0,0,NC,D,46,28.5,E,51.25,C,65.7,B,0,NC,NC,SSR GERIATRIQUE LES CADIERES,SERVICE DE SOINS ET DE REEDUCATION GERIATRIQUE LES CADIERES,9,CHE,DES ESPINAUX,30340 ST PRIVAT DES VIEUX,,,
Languedoc-Roussillon,300002508,05-CL INF 100 LP,93.9,A,Oui,CENTRE CHIR. AMBU. DES HAUTS D'AVIGNON,0,1,0,90,A,NC,0,92,A,0,NC,103.7,A,0,NC,NC,CCA DES HAUTS D'AVIGNON,CTRE ANESTHESIE CHIRURGICAL AMBULATOIRE DES HAUTS D'AVIGNON,275,AV,CHARLES DE GAULLE,30133 LES ANGLES,4.751873499999988,43.9631981,
Languedoc-Roussillon,300012309,09-HAD,56.73,B,Non,SERVICE D'HOSPITALISATION A DOMICILE,0,0,0,0,NC,A,70,60,B,0,NC,44.6,C,0,NC,NC,HAD APARD NIMES,SERVICE D'HOSPITALISATION A DOMICILE APARD NIMES,3290,AV,KENNEDY,30900 NIMES,4.344079800000031,43.83303069999999,
Languedoc-Roussillon,300780038,01-CHR-CHU,95.55,A,Oui,GROUPE HOSPITALIER CAREMEAU CHU NIMES,0,0,0,96,A,A,100,89,A,100,A,121,A,0.54,C,1,,,,,,,,,
Languedoc-Roussillon,300780046,02-CH SUP 300 LP,88.62,A,Oui,CENTRE HOSPITALIER ALES-CEVENNES,0,0,0,100,A,B,92,90.5,A,95,A,68.7,B,0.54,C,0,,,,,,,,,
Languedoc-Roussillon,300780053,02-CH INF 300 LP,81.21,A,Oui,CENTRE HOSPITALIER LOUIS PASTEUR,0,0,0,96,A,A,92,89.5,A,92.5,A,38.9,D,0.38,B,0,,,,,,,,,
Languedoc-Roussillon,300780079,04-HOPITAL LOCAL,83.99,A,Non,HOPITAL LOCAL PONT SAINT-ESPRIT,0,0,0,0,NC,A,78,78.5,A,100,A,80.6,A,0,NC,NC,,,,,,,,,
Languedoc-Roussillon,300780087,04-HOPITAL LOCAL,95.14,A,Non,HOPITAL GENERAL UZES,0,0,0,0,NC,A,86,93.5,A,100,A,97.8,A,0,NC,NC,,,,,,,,,
Languedoc-Roussillon,300780095,04-HOPITAL LOCAL,52.65,C,Non,HOPITAL LOCAL DU VIGAN,0,0,0,0,NC,E,18,41.5,E,66.25,A,76.2,B,0,NC,NC,,,,,,,,,
Languedoc-Roussillon,300780103,03-ETAB. PSY,64.82,B,Non,CHS PSY LE MAS CAREIRON UZES,0,0,0,0,NC,A,92,63,B,86.25,A,32.7,D,0,NC,NC,,,,,,,,,
Languedoc-Roussillon,300780111,07-SSR-SLD,82.97,A,Non,MAISON DE SANTE LA POMAREDE,0,0,0,0,NC,A,94,95,A,85,A,54.3,C,0,NC,NC,MAISON DE SANTE LA POMAREDE,MAISON DE SANTE LA POMAREDE,,R,DE LA MATERNITE,30110 LES SALLES DU GARDON,4.021510499999977,44.2118408,
Languedoc-Roussillon,300780137,05-CL SUP 100 LP,82.19,B,Oui,CLINIQUE BONNEFON MSP ALES,0,0,0,90,A,B,92,87.5,A,75,B,69.3,B,0.86,D,-1,NOUVELLE CLINIQUE BONNEFON,NOUVELLE CLINIQUE BONNEFON,45,AV,CARNOT,30104 ALES CEDEX,4.087948600000004,44.1214839,
Languedoc-Roussillon,300780152,05-CL SUP 100 LP,91.88,A,Oui,SA HOPITAL PRIVE LES FRANCISCAINES,0,0,0,96,A,B,86,94.5,A,85,A,94,A,0.62,D,1,NOUVEL HOPITAL PRIVE LES FRANCISCAINES,NOUVEL HOPITAL PRIVE LES FRANCISCAINES,3,R,JEAN BOUIN,30032 NIMES CEDEX 1,4.373811100000012,43.8471935,
Languedoc-Roussillon,300780210,03-ETAB. PSY,70.95,B,Non,CLINIQUE BELLERIVE,0,0,0,0,NC,C,62,60.5,B,85,A,79.7,B,0,NC,NC,CLINIQUE BELLE RIVE,CLINIQUE BELLE RIVE,55,AV,GABRIEL PERI,30404 VILLENEUVE AVIGNON CEDEX,4.794197100000019,43.95693989999999,
Languedoc-Roussillon,300780228,05-CL INF 100 LP,68.96,C,Oui,POLYCLINIQUE LA GARAUD,0,0,0,60,D,B,86,52,E,67.5,B,98.3,A,0,NC,NC,POLYCLINIQUE LA GARAUD,POLYCLINIQUE LA GARAUD,227,R,DOCTEUR A PENCHENIER,30200 BAGNOLS SUR CEZE,4.610281100000066,44.1545082,
Languedoc-Roussillon,300780244,03-ETAB. PSY,69.76,B,Non,CLINIQUE DU PONT DU GARD,0,0,0,0,NC,D,46,71.5,A,100,A,48.6,C,0,NC,NC,CLINIQUE DU PONT DU GARD,CLINIQUE DU PONT DU GARD,,AV,DU PONT DU GARD,30210 REMOULINS,4.550604700000008,43.94361019999999,
Languedoc-Roussillon,300780251,03-ETAB. PSY,61.39,B,Non,CLINIQUE NEURO-PSYCHIATRIQUE QUISSAC,0,0,0,0,NC,C,62,67.5,A,77.5,A,34.3,D,0,NC,NC,CLINIQUE NEURO PSYCHIATRIQUE QUISSAC,CLINIQUE NEURO PSYCHIATRIQUE DOMAINE DU CROS QUISSAC,,,DOMAINE DU CROS,30260 QUISSAC,,,
Languedoc-Roussillon,300780269,03-ETAB. PSY,82.93,A,Non,CLINIQUE LES SOPHORAS,0,0,0,0,NC,A,100,68.5,A,100,A,82.3,A,0,NC,NC,CLINIQUE LES SOPHORAS,CLINIQUE LES SOPHORAS,,RTE,DES SOPHORAS,30000 NIMES,4.386228699999947,43.8579217,
Languedoc-Roussillon,300780285,05-CL SUP 100 LP,67.36,C,Non,CLINIQUE VALDEGOUR,0,0,0,0,NC,D,62,78,B,80,A,38.9,D,0.15,B,0,CLINIQUE VALDEGOUR,CLINIQUE VALDEGOUR,772,CHE,DE VALDEGOUR,30900 NIMES,,,
Languedoc-Roussillon,300780384,03-ETAB. PSY,39.04,D,Non,CENTRE PROTECTION INFANTILE MONTAURY,0,0,0,0,NC,E,16,32.5,E,1.25,E,1408.5,A,0,NC,NC,CENTRE PROTECTION INFANTILE MONTAURY,CENTRE DE PROTECTION INFANTILE DE MONTAURY,,R,DE MONTAURY,30900 NIMES,4.344079800000031,43.83303069999999,
Languedoc-Roussillon,300780400,07-SSR-SLD,67.92,B,Non,CENTRE MEDICAL LA ROUVIERE,0,0,0,0,NC,B,76,63,B,85,A,55.3,C,0,NC,NC,CENTRE MEDICAL LA ROUVIERE,CENTRE DE TRAITEMENT DES MALADIES RESPIRATOIRES LA ROUVIERE,,R,DE L'EGLISE,30570 NOTRE DAME DE LA ROUVIERE,3.641996699999936,44.0813923,
Languedoc-Roussillon,300780442,07-SSR-SLD,72.61,B,Non,CSSR LES CHATAIGNIERS,0,0,0,0,NC,D,54,69,B,100,A,61,B,0,NC,NC,SSR LES CHATAIGNIERS,CENTRE DE SOINS DE SUITE ET READAPTATION LES CHATAIGNIERS,,,LES LACHS,30120 MOLIERES CAVAILLAC,3.5796248000000332,43.9766941,
Languedoc-Roussillon,300780475,07-SSR-SLD,91.35,A,Non,CENTRE DE S.S.R LES JARDINS,0,0,0,0,NC,A,100,98.5,A,100,A,65.8,B,0,NC,NC,SSR LES JARDINS,CENTRE DE SOINS DE SUITE ET DE READAPTION LES JARDINS,19,R,DU LUXEMBOURG,30140 ANDUZE,3.9876745000000255,44.0504416,
Languedoc-Roussillon,300780491,07-SSR-SLD,63.55,B,Non,CLINIQUE LES OLIVIERS,0,0,0,0,NC,B,70,80,A,62.5,B,32.6,D,0,NC,NC,CLINIQUE LES OLIVIERS,CLINIQUE LES OLIVIERS,,,,30660 GALLARGUES LE MONTUEUX,4.17321800000002,43.721683,
Languedoc-Roussillon,300780764,03-ETAB. PSY,45.9,C,Non,CENTRE DE POST-CURE DU PEYRON,0,0,0,0,NC,E,20,61,B,0,E,78.7,B,0,NC,NC,CENTRE LE PEYRON,CENTRE DE POST CURE ET DE READAPTATION SOCIALE LE PEYRON,792,AV,JEAN JAURES,30000 NIMES,4.352013599999964,43.832081,
Languedoc-Roussillon,300781010,02-CH INF 300 LP,58.01,C,Non,CENTRE HOSPITALIER LES CHATAIGNIERS,0,0,0,0,NC,B,76,55.5,E,90,A,21.2,D,0,NC,NC,,,,,,,,,
Languedoc-Roussillon,300781424,03-ETAB. PSY,61.75,B,Non,CLINIQUE DU MONT DUPLAN,0,0,0,0,NC,C,58,58.5,C,72.5,A,58.6,C,0,NC,NC,CLINIQUE LA CAMARGUE MONT DUPLAN,CLINIQUE LA CAMARGUE MONT DUPLAN,53,R,ETIENNE VELAY,30230 BOUILLARGUES,4.406617900000015,43.8099648,
Languedoc-Roussillon,300781440,07-SSR-SLD,60.3,B,Non,MAISON CONVALESCENCE DOMAINE DU CROS,0,0,0,0,NC,B,70,78.5,A,72.5,A,11.4,E,0,NC,NC,MAISON CONVALESCENCE DOMAINE DU CROS,MAISON CONVALESCENCE CARDIO PULMONAIRE DOMAINE DU CROS,,,,30260 QUISSAC,3.9987189999999373,43.91096,
Languedoc-Roussillon,300781465,05-CL SUP 100 LP,71.97,C,Oui,POLYCLINIQUE KENNEDY,0,0,0,72,D,C,76,77.5,B,62.5,C,69.7,B,0,NC,NC,POLYCLINIQUE KENNEDY,CLINIQUE KENNEDY,,AV,KENNEDY,30900 NIMES,4.325461899999937,43.8221843,
Languedoc-Roussillon,300786274,07-SSR-SLD,14.29,E,Non,ARAMAV INSTITUT REINSERTION DES AVEUGLES,0,0,0,0,NC,E,8,10.5,E,0,E,38.4,D,0,D,D,INSTITUT REINSERTION AVEUGLES ARAMAV,INSTITUT REGIONAL POUR LA REINSERTION AVEUGLES ET MAL VOYANT,12,CHE,DU BELVEDERE,30900 NIMES,4.337884400000007,43.8327255,
Languedoc-Roussillon,300788502,05-CL SUP 100 LP,94.7,A,Oui,POLYCLINIQUE GRAND-SUD,0,0,0,86,B,B,92,96,A,95,A,107.1,A,0.29,C,0,POLYCLINIQUE GRAND SUD,POLYCLINIQUE GRAND SUD,350,AV,ST ANDRE DE CODOLS,30932 NIMES CEDEX 9,4.355511299999989,43.8161576,
Languedoc-Roussillon,340000025,02-CH INF 300 LP,57.34,C,Non,INSTITUT MARIN SAINT-PIERRE,0,0,0,0,NC,B,76,52,E,71.25,B,43.2,C,0,NC,NC,INSTITUT MARIN ST PIERRE,INSTITUT MARIN SAINT PIERRE,371,AV,DE L'EVECHE DE MAGUELONE,34250 PALAVAS LES FLOTS,3.924667099999965,43.5246855,
Languedoc-Roussillon,340000207,08-CLCC-CANCER,93.78,A,Oui,CRLC PAUL LAMARQUE VAL D'AURELLE,0,0,0,95,A,B,92,89.5,A,95,A,101.8,A,0.38,NA,1,INSTITUT REGIONAL CANCER MONTPELLIER,INSTITUT REGIONAL DU CANCER DE MONTPELLIER,208,R,DES APOTHICAIRES,34298 MONTPELLIER CEDEX 5,,,
Languedoc-Roussillon,340000439,07-SSR-SLD,82.45,A,Non,CENTRE ORTHOPEDIQUE MAGUELONE,0,0,0,0,NC,B,70,68.5,B,100,A,95.6,A,0,NC,NC,CENTRE ORTHOPEDIQUE MAGUELONE,CENTRE ORTHOPEDIE MAGUELONNE,845,CHE,MAS DU ROCHET,34170 CASTELNAU LE LEZ,3.8910960000000614,43.6345491,
Languedoc-Roussillon,340001064,07-SSR-SLD,89.56,A,Non,CENTRE MUTUALISTE NEUROLOGIQUE PROPARA,0,0,0,0,NC,A,100,86,A,80,A,149.1,A,0,NC,NC,CENTRE MUTUALISTE NEUROLOGIQUE PROPARA,CENTRE MUTUALISTE NEUROLOGIQUE PROPARA,263,AV,DU CADUCEE,34195 MONTPELLIER CEDEX 5,3.8329286000000593,43.6429736,
Languedoc-Roussillon,340009018,07-SSR-SLD,86.75,A,Non,CLINIQUE DU PIC SAINT LOUP,0,0,0,0,NC,C,60,88.5,A,100,A,84.1,A,0,NC,NC,CLINIQUE DU PIC ST LOUP,CLINIQUE DU PIC SAINT LOUP,,R,DE ST SAUVEUR,34980 ST CLEMENT DE RIVIERE,3.83236880000004,43.7098148,
Languedoc-Roussillon,340009539,10-HEMODIALYSE,84.44,A,Non,NEPHROLOGIE DIALYSE SAINT GUILHEM,0,0,0,0,NC,A,94,91.5,A,0,NC,67.5,B,0,NC,NC,NEPHROLOGIE DIALYSE CENTRE ST GUILHEM,NEPHROLOGIE DIALYSE CENTRE SAINT GUILHEM,,,BASSIN DE THAU,34204 SETE CEDEX,,,
Languedoc-Roussillon,340009885,05-CL SUP 100 LP,82.59,B,Oui,POLYCLINIQUE CHAMPEAU,0,0,0,57,E,C,84,98,A,95,A,61.7,B,0,NC,NC,POLYCLINIQUE CHAMPEAU,POLYCLINIQUE CHAMPEAU,32,AV,ENSEIGNE ALBERTINI,34535 BEZIERS CEDEX,3.22730660000002,43.3460488,
Languedoc-Roussillon,340009893,04-HOPITAL LOCAL,89.78,A,Non,HOPITAL LOCAL BEDARIEUX,0,0,0,0,NC,A,92,86,A,85,A,125.9,A,0,NC,NC,,,,,,,,,
Languedoc-Roussillon,340010149,03-ETAB. PSY,86.12,A,Non,CLINIQUE SAINT-CLEMENT-DE-RIVIERE,0,0,0,0,NC,B,68,75.5,A,100,A,103.8,A,0,NC,NC,CLINIQUE ST CLEMENT,CLINIQUE SAINT CLEMENT DE RIVIERE,,R,ST SAUVEUR,34980 ST CLEMENT DE RIVIERE,3.83236880000004,43.7098148,
Languedoc-Roussillon,340011295,02-CH SUP 300 LP,89.5,A,Oui,CENTRE HOSPITALIER SETE,0,0,0,90,A,B,88,84.5,A,95,A,93.1,A,0.24,A,1,,,,,,,,,
Languedoc-Roussillon,340015502,05-CL SUP 100 LP,89.47,A,Oui,CLINIQUE DU MILLENAIRE,0,0,0,95,A,B,92,82.5,B,95,A,90.7,A,0.27,C,0,CLINIQUE DU MILLENAIRE,CLINIQUE DU MILLENAIRE (LAVALETTE SAINT ROCH RECH),220,BD,PENELOPE,34960 MONTPELLIER CEDEX 2,3.913871599999993,43.6016716,
Languedoc-Roussillon,340015965,05-CL SUP 100 LP,93.66,A,Oui,POLYCLINIQUE SAINT-PRIVAT,0,0,0,96,A,A,94,94,A,95,A,89.8,A,0.55,D,D,POLYCLINIQUE SAINT PRIVAT,POLYCLINIQUE CLINIQUE SAINT PRIVAT,10,R,DE LA MARGERIDE,34760 BOUJAN SUR LIBRON,3.254547900000034,43.36635,
Languedoc-Roussillon,340016476,09-HAD,60.78,B,Non,BEZIERS HAD,0,0,0,0,NC,C,36,52.5,C,0,NC,87.2,A,0,NC,NC,HAD BEZIERS HAD,HAD BEZIERS HOSPITALISATION A DOMICILE,37,AV,ENSEIGNE ALBERTINI,34500 BEZIERS,3.2276213999999754,43.3464505,
Languedoc-Roussillon,340017839,09-HAD,55.52,B,Non,HOSPITALISATION A DOMICILE,0,0,0,0,NC,A,76,53,C,0,NC,50,C,0,NC,NC,HAD APARD MONTPELLIER,HAD APARD MONTPELLIER,69,R,JEAN GIROUX,34080 MONTPELLIER,3.8263597999999774,43.6375485,
Languedoc-Roussillon,340017847,09-HAD,77.2,A,Non,HOSPITALISATION A DOMICILE POLYVALENTE,0,0,0,0,NC,A,92,60,B,0,NC,153.1,A,0,NC,NC,HAD HOME SANTE 34,HOSPITALISATION A DOMICILE HOME SANTE 34,194,AV,NINA SIMONE,34000 MONTPELLIER,3.914046800000051,43.60091509999999,
Languedoc-Roussillon,340019090,07-SSR-SLD,72.02,B,Non,CRF BOURGES,0,0,0,0,NC,C,62,61.5,C,67.5,B,107.8,A,0,D,D,CRF BOURGES,CENTRE DE READAPTATION FONCTIONNELLE BOURGES,150,AV,CLEMENT ADER,34170 CASTELNAU LE LEZ,3.9114617999999837,43.624635,
Languedoc-Roussillon,340780055,02-CH SUP 300 LP,83.15,B,Oui,CENTRE HOSPITALIER BEZIERS,0,0,0,84,B,C,80,81,B,85,A,86,A,0.53,C,1,,,,,,,,,
Languedoc-Roussillon,340780121,03-ETAB. PSY,55.86,C,Non,CLINIQUE LA PERGOLA,0,0,0,0,NC,B,76,52.5,C,47.5,C,59.8,C,0,NC,NC,CLINIQUE LA PERGOLA,CLINIQUE LA PERGOLA NEURO PSY,2,R,FERDINAND DE LESSEPS,34500 BEZIERS,3.2305661000000327,43.3509782,
Languedoc-Roussillon,340780139,05-CL INF 100 LP,84.83,A,Oui,CLINIQUE DU DOCTEUR JEAN CAUSSE,0,0,0,78,B,B,84,78,B,98.75,A,88.4,A,0,NC,NC,CLINIQUE DU DR JEAN CAUSSE,CLINIQUE D'OTOLOGIE DU DOCTEUR JEAN CAUSSE,2,TRA,DE BEZIERS,34440 COLOMBIERS,,,
Languedoc-Roussillon,340780147,05-CL INF 100 LP,96.5,A,Oui,POLYCLINIQUE DES TROIS VALLEES,0,0,0,95,A,A,100,95,A,95,A,122.6,A,0,NC,NC,POLYCLINIQUE DES TROIS VALLEES,POLYCLINIQUE DES TROIS VALLEES,4,RTE,DE ST PONS,34600 BEDARIEUX,3.1504049000000123,43.6080449,
Languedoc-Roussillon,340780154,05-CL INF 100 LP,97.5,A,Oui,POLYCLINIQUE PASTEUR,0,0,0,95,A,A,100,95,A,100,A,149.4,A,0,NC,NC,POLYCLINIQUE PASTEUR,POLYCLINIQUE PASTEUR,3,R,PASTEUR,34120 PEZENAS,3.423230399999966,43.4563363,
Languedoc-Roussillon,340780196,07-SSR-SLD,72.01,B,Non,CRF LE VAL D'ORB,0,0,0,0,NC,C,68,83,A,82.5,A,44.4,C,0,NC,NC,CRF LE VAL D'ORB,CENTRE DE REEDUCATION FONCTIONNELLE VAL D'ORB,,,LE MONESTIE,34760 BOUJAN SUR LIBRON,,,
Languedoc-Roussillon,340780204,07-SSR-SLD,84.48,A,Non,C. S. R. E. LAMALOU LE HAUT,0,0,0,0,NC,C,68,71.5,A,100,A,100,A,0,NC,NC,CENTRE ALEXANDRE JOLLIEN,CENTRE ALEXANDRE JOLLIEN,8,PL,GENERAL DE GAULLE,34240 LAMALOU LES BAINS,3.077915399999938,43.6056958,
Languedoc-Roussillon,340780212,07-SSR-SLD,78.56,A,Non,CRF STER,0,0,0,0,NC,A,86,76,A,100,A,57.8,C,0.51,D,-1,CRF STER LAMALOU LES BAINS,CENTRE DE REEDUCATION FONCTIONNELLE STER LAMALOU LES BAINS,9,AV,DU DOCTEUR JEAN STER,34240 LAMALOU LES BAINS,3.0792350000000397,43.6031559,
Languedoc-Roussillon,340780253,07-SSR-SLD,96.07,A,Non,MAISON DE REPOS LE COLOMBIER,0,0,0,0,NC,A,100,99,A,85,A,120.3,A,0,NC,NC,MAISON DE REPOS LE COLOMBIER,MAISON DE REPOS LE COLOMBIER,2,AV,BOISSIER,34240 LAMALOU LES BAINS,3.0792350000000397,43.6031559,
Languedoc-Roussillon,340780451,04-HOPITAL LOCAL,77.92,A,Non,HOPITAL LOCAL PEZENAS,0,0,0,0,NC,B,76,67.5,B,75,A,435,A,0,NC,NC,,,,,,,,,
Languedoc-Roussillon,340780469,04-HOPITAL LOCAL,74.88,A,Non,HOPITAL LOCAL DE SAINT- PONS,0,0,0,0,NC,B,62,73.5,A,58.75,B,208,A,0,NC,NC,,,,,,,,,
Languedoc-Roussillon,340780477,01-CHR-CHU,83.25,B,Oui,CHU MONTPELLIER,0,0,0,60,D,C,86,79,B,90,A,120.3,A,0.41,B,1,,,,,,,,,
Languedoc-Roussillon,340780519,04-HOPITAL LOCAL,74.38,A,Non,HOPITAL LOCAL LODEVE,0,0,0,0,NC,A,94,68.5,B,85,A,64,B,0.23,C,0,,,,,,,,,
Languedoc-Roussillon,340780535,04-HOPITAL LOCAL,68.32,B,Non,HOPITAL LOCAL POLE DE SANTE DE LUNEL,0,0,0,0,NC,C,58,73,A,33.75,C,101.9,A,0.27,C,0,,,,,,,,,
Languedoc-Roussillon,340780543,04-HOPITAL LOCAL,82.18,A,Non,HOPITAL LOCAL CLERMONT-L' HERAULT,0,0,0,0,NC,A,92,84.5,A,75,A,80.3,A,0,NC,NC,,,,,,,,,
Languedoc-Roussillon,340780568,05-CL INF 100 LP,80.79,B,Non,CLINIQUE DU SOUFFLE LA VALLONIE,0,0,0,0,NC,B,82,83,A,95,A,62.1,B,0,NC,NC,CLINIQUE DU SOUFFLE LA VALLONIE,CLINIQUE DU SOUFFLE LA VALLONIE,800,AV,JOSEPH VALLOT,34700 LODEVE,3.3039754999999786,43.73238389999999,
Languedoc-Roussillon,340780600,10-HEMODIALYSE,61.78,C,Non,A.I.D.E.R. MONTPELLIER,0,0,0,0,NC,C,60,75,B,0,NC,39.6,D,0,NC,NC,,,,,,,,,
Languedoc-Roussillon,340780634,05-CL SUP 100 LP,91.96,A,Oui,POLYCLINIQUE SAINT JEAN,0,0,0,89,A,A,94,93.5,A,95,A,87.4,A,0,NC,NC,CLINIQUE ST JEAN,CLINIQUE SAINT JEAN,36,AV,BOUISSON BERTRAND,34093 MONTPELLIER CEDEX 5,3.8715354999999363,43.6189155,
Languedoc-Roussillon,340780642,02-CH INF 300 LP,89.51,A,Oui,CLINIQUE BEAU SOLEIL,0,0,0,87,A,A,92,90.5,A,100,A,77.9,B,0,NC,NC,CLINIQUE BEAU SOLEIL,CLINIQUE MEDICO CHIRURGICALE BEAU SOLEIL,119,AV,DE LODEVE,34070 MONTPELLIER,3.8499303999999483,43.6096759,
Languedoc-Roussillon,340780667,05-CL SUP 100 LP,96.05,A,Oui,CLINIQUE DU PARC,0,0,0,96,A,A,100,99,A,85,A,108.4,A,0,D,D,CLINIQUE DU PARC,CLINIQUE DU PARC,50,R,EMILE COMBES,34171 CASTELNAU LE LEZ CEDEX,3.8913972000000285,43.6352057,
Languedoc-Roussillon,340780675,05-CL SUP 100 LP,96.1,A,Oui,CLINIQUE CLEMENTVILLE,0,0,0,100,A,B,92,94,A,95,A,119.5,A,0.24,C,1,CLINIQUE CLEMENTVILLE,CLINIQUE CLEMENTVILLE,25,R,DE CLEMENTVILLE,34000 MONTPELLIER,3.8518642000000227,43.61305429999999,
Languedoc-Roussillon,340780683,05-CL SUP 100 LP,93.35,A,Oui,POLYCLINIQUE SAINT-ROCH,0,0,0,91,A,A,100,92,A,87.5,A,100.8,A,0.2,B,0,,,,,,,,,
Languedoc-Roussillon,340780717,05-CL INF 100 LP,82.13,A,Oui,LANGUEDOC MUTUALITE CLINIQUE ST-LOUIS,0,0,0,95,A,B,78,82.5,A,85,A,71,B,0,NC,NC,CLINIQUE ST LOUIS,CLINIQUE SAINT LOUIS,13,PL,JOSEPH BOUDOURESQUES,34190 GANGES,3.7028225999999904,43.9324398,
Languedoc-Roussillon,340780725,05-CL INF 100 LP,81.53,B,Oui,CLINIQUE VIA DOMITIA POLE DE SANTE,0,0,0,70,C,C,70,71.5,C,95,A,187,A,0,NC,NC,CLINIQUE VIA DOMITIA,CLINIQUE VIA DOMITIA,,CHE,DES ALICANTES,34400 LUNEL,,,
Languedoc-Roussillon,340780741,05-CL INF 100 LP,62.12,C,Oui,POLYCLINIQUE SAINTE THERESE,0,0,0,44,E,C,76,54.5,E,62.5,B,81.7,A,0,NC,NC,POLYCLINIQUE SAINTE THERESE,POLYCLINIQUE SAINTE THERESE,6,QU,DU MAS COULET,34200 SETE,3.703830000000039,43.4084037,
Languedoc-Roussillon,340780758,03-ETAB. PSY,65.41,B,Non,CLINIQUE RECH,0,0,0,0,NC,B,70,63,B,67.5,B,65.2,B,0,NC,NC,CLINIQUE RECH,CLINIQUE RECH,9,AV,CHARLES FLAHAULT,34094 MONTPELLIER CEDEX 5,3.8650966000000153,43.6199623,
Languedoc-Roussillon,340780766,03-ETAB. PSY,42.65,C,Non,CLINIQUE LA LIRONDE,0,0,0,0,NC,D,42,41,E,82.5,A,6,E,0,NC,NC,CLINIQUE LA LIRONDE,CLINIQUE LA LIRONDE,,LD,FONFREGE,34980 ST CLEMENT DE RIVIERE,,,
